,ScripToken,LTPrice,LTQuantity,LTDate,BidPrice,BidQuantity,OfferPrice,OfferQuantity,TotalTradedQty,TradedQuantity,AverageTradePrice,Open,High,Low,Close,PerChange,TurnOver,YearlyHigh,YearlyLow,UpperCkt,LowerCkt,Difference,CostofCarry1,CostOfCarry2,ChangeIndicator,SpotPrice,OITime,OI,OIHigh,OILow,TotalTrades,TradeValueFlag,Trend,SunFlag,AllnoneFlag,Tender,PriceQuotation,TotalBuyQty,TotalSellQty,SegmentId,OIDifference,OIDiffPercentage
14103,106182,1660,250,06/24/2020 15:20:11,1685,11250,1860,250,126250,2000,1809,2600,2700,1400,3290,-4954,2300,0,0,0,0,-1630,0,0,-,204515,15:20:11,41250,46500,40000,0,,,,,0,,83250,68500,,500,123
14104,106183,320,750,06/24/2020 15:20:09,320,500,370,250,554250,1750,683,655,1020,270,785,-5924,3800,0,0,0,0,-465,0,0,-,204515,15:20:09,251000,344500,251000,0,,,,,0,,50750,51000,,-83500,-2496
14105,95734,1029700,75,06/24/2020 15:20:24,1029655,975,1029700,150,18467700,225,1043625,1049930,1053610,1027425,1046770,-163,192733500,0,0,0,0,-17070,-4072,-3913,-,1030805,15:20:24,8327325,8780100,7398825,0,,,,,0,,212100,275850,,928500,1255
14106,46281,520,150,06/24/2020 15:20:22,520,600,525,1800,10924800,2025,495,565,665,315,760,-3158,54100,0,0,0,0,-240,0,0,-,1030735,15:20:22,2898225,3491025,2895975,0,,,,,0,,396825,95100,,-583800,-1677
14107,46283,840,675,06/24/2020 15:20:42,840,5250,850,3450,28102200,9150,689,465,1030,440,955,-1204,193600,0,0,0,0,-115,0,0,-,1030890,15:20:43,4197225,5018100,4173375,0,,,,,0,,522225,347775,,-443925,-956
14108,46286,21205,75,06/24/2020 15:20:41,21180,300,21290,225,904125,75,32970,39315,44185,19295,37945,-4412,298100,0,0,0,0,-16740,0,0,-,1030750,15:20:39,1022325,1162950,1022325,0,,,,,0,,388050,58800,,-92850,-833
14109,46287,1440,150,06/24/2020 15:20:42,1435,75,1445,975,27061950,10200,1015,1150,1755,600,1280,1250,274700,0,0,0,0,160,0,0,+,1030765,15:20:40,2445675,2609850,2045625,0,,,,,0,,361650,173100,,360600,1729
14110,46288,12500,75,06/24/2020 15:20:42,12525,75,12585,75,3145350,4950,21049,30945,34430,10885,28440,-5605,662100,0,0,0,0,-15940,0,0,-,1030765,15:20:41,751050,862050,698700,0,,,,,0,,438600,92325,,-111000,-1288
14111,46290,2710,75,06/24/2020 15:20:43,2710,1725,2720,300,46379700,9225,1681,1490,3355,830,1795,5097,779600,0,0,0,0,915,0,0,+,1030890,15:20:41,2588175,2920200,2475825,0,,,,,0,,614850,251325,,-79950,-300
14112,46293,5865,75,06/24/2020 15:20:43,5845,150,5870,600,16735275,1725,11522,21310,25000,4865,19460,-6986,1928200,0,0,0,0,-13595,0,0,-,1030890,15:20:42,2271975,2271975,1329525,0,,,,,0,,647250,226425,,681750,4287
14113,46294,6035,75,06/24/2020 15:20:43,6035,150,6050,75,69571875,7950,3263,2170,7445,1400,2895,10846,2270100,0,0,0,0,3140,0,0,+,1030890,15:20:43,2497275,3538575,2481300,0,,,,,0,,775275,353775,,-386475,-1340
14114,46298,1180,75,06/24/2020 15:20:43,1170,2700,1180,2850,102593400,2325,4986,6985,9495,930,6475,-8178,5115300,0,0,0,0,-5295,0,0,-,1030890,15:20:42,5282700,6628575,3616275,0,,,,,0,,573600,870825,,1666425,4608
14115,106183,340,250,06/24/2020 15:20:36,340,250,370,250,554750,500,682,655,1020,270,785,-5669,3800,0,0,0,0,-445,0,0,-,204550,15:20:36,251000,344500,251000,0,,,,,0,,51500,51000,,-83500,-2496
14116,95734,1029805,150,06/24/2020 15:20:42,1029800,150,1029880,75,18479850,375,1043615,1049930,1053610,1027425,1046770,-162,192858500,0,0,0,0,-16965,-3859,-3576,-,1030890,15:20:43,8327325,8780100,7398825,0,,,,,0,,212100,282225,,928500,1255
14117,46281,515,75,06/24/2020 15:20:42,515,1725,520,900,10960575,9225,495,565,665,315,760,-3224,54300,0,0,0,0,-245,0,0,-,1030765,15:20:42,2898225,3491025,2895975,0,,,,,0,,395475,101625,,-583800,-1677
14118,46283,870,225,06/24/2020 15:21:00,865,525,870,1800,28163925,4875,689,465,1030,440,955,-890,194000,0,0,0,0,-85,0,0,-,1030850,15:21:00,4197225,5018100,4173375,0,,,,,0,,533325,330375,,-443925,-956
14119,106180,305,250,06/24/2020 15:20:51,305,500,320,250,314000,250,576,985,1020,255,1310,-7672,1800,0,0,0,0,-1005,0,0,-,204550,15:20:51,105000,183500,105000,0,,,,,0,,80000,68250,,-75000,-4167
14120,46287,1460,75,06/24/2020 15:21:00,1460,75,1470,2475,27110400,450,1015,1150,1755,600,1280,1406,275200,0,0,0,0,180,0,0,+,1030850,15:20:59,2445675,2609850,2045625,0,,,,,0,,363975,179175,,360600,1729
14121,46288,12600,1350,06/24/2020 15:21:01,12545,75,12620,300,3150450,1725,21035,30945,34430,10885,28440,-5570,662700,0,0,0,0,-15840,0,0,-,1030885,15:21:01,751050,862050,698700,0,,,,,0,,437925,91200,,-111000,-1288
14122,46290,2745,75,06/24/2020 15:21:03,2735,825,2755,525,46449975,375,1683,1490,3355,830,1795,5292,781800,0,0,0,0,950,0,0,+,1030905,15:21:02,2588175,2920200,2475825,0,,,,,0,,611025,237600,,-79950,-300
14123,46293,5915,75,06/24/2020 15:21:00,5900,300,5920,225,16785975,2700,11505,21310,25000,4865,19460,-6960,1931200,0,0,0,0,-13545,0,0,-,1030850,15:20:59,2271975,2271975,1329525,0,,,,,0,,644925,212625,,681750,4287
14124,46294,6100,825,06/24/2020 15:21:01,6080,225,6100,1050,69627525,2850,3265,2170,7445,1400,2895,11071,2273300,0,0,0,0,3205,0,0,+,1030885,15:21:00,2497275,3538575,2481300,0,,,,,0,,768975,355275,,-386475,-1340
14125,46298,1205,750,06/24/2020 15:21:03,1200,1425,1210,1050,102691050,5700,4983,6985,9495,930,6475,-8139,5117100,0,0,0,0,-5270,0,0,-,1030905,15:21:02,5282700,6628575,3616275,0,,,,,0,,570375,813225,,1666425,4608
14126,64852,3700,600,06/24/2020 15:20:50,3700,900,3815,300,103200,600,3991,3960,4420,3500,3695,14,4100,0,0,0,0,5,0,0,+,204600,15:20:50,121800,124200,105300,0,,,,,0,,30000,26400,,14100,1309
14127,95734,1029800,75,06/24/2020 15:21:04,1029730,150,1029800,300,18488850,825,1043609,1049930,1053610,1027425,1046770,-162,192951300,0,0,0,0,-16970,-4231,-3983,-,1030925,15:21:04,8327325,8780100,7398825,0,,,,,0,,212250,281775,,928500,1255
14128,46281,525,75,06/24/2020 15:21:02,525,2025,535,1350,11012250,2775,496,565,665,315,760,-3092,54600,0,0,0,0,-235,0,0,-,1030930,15:21:02,2898225,3491025,2895975,0,,,,,0,,395250,95250,,-583800,-1677
14129,46283,890,75,06/24/2020 15:21:23,885,4725,895,5625,28206225,1050,689,465,1030,440,955,-681,194300,0,0,0,0,-65,0,0,-,1031045,15:21:23,4197225,5018100,4173375,0,,,,,0,,563250,331425,,-443925,-956
14130,46286,21335,150,06/24/2020 15:21:22,21245,150,21335,75,905025,150,32958,39315,44185,19295,37945,-4377,298300,0,0,0,0,-16610,0,0,-,1031205,15:21:22,1022325,1162950,1022325,0,,,,,0,,385575,62100,,-92850,-833
14131,46287,1500,75,06/24/2020 15:21:22,1495,375,1505,600,27188925,1950,1017,1150,1755,600,1280,1719,276500,0,0,0,0,220,0,0,+,1031205,15:21:21,2445675,2609850,2045625,0,,,,,0,,381150,162600,,360600,1729
14132,46288,12575,75,06/24/2020 15:21:19,12555,75,12615,75,3156225,825,21019,30945,34430,10885,28440,-5578,663400,0,0,0,0,-15865,0,0,-,1031085,15:21:18,751050,862050,698700,0,,,,,0,,437475,90075,,-111000,-1288
14133,46290,2800,75,06/24/2020 15:21:22,2790,525,2805,900,46521900,5175,1684,1490,3355,830,1795,5599,783400,0,0,0,0,1005,0,0,+,1031205,15:21:21,2588175,2920200,2475825,0,,,,,0,,620025,233100,,-79950,-300
14134,46293,5900,75,06/24/2020 15:21:22,5900,75,5920,225,16853475,2625,11482,21310,25000,4865,19460,-6968,1935100,0,0,0,0,-13560,0,0,-,1031205,15:21:22,2271975,2271975,1329525,0,,,,,0,,639300,213225,,681750,4287
14135,46294,6175,75,06/24/2020 15:21:23,6140,75,6170,75,69729000,75,3269,2170,7445,1400,2895,11330,2279400,0,0,0,0,3280,0,0,+,1031045,15:21:22,2497275,3538575,2481300,0,,,,,0,,763875,333900,,-386475,-1340
14136,46298,1215,75,06/24/2020 15:21:22,1215,2100,1225,750,102803850,7725,4979,6985,9495,930,6475,-8124,5118600,0,0,0,0,-5260,0,0,-,1031205,15:21:21,5282700,6628575,3616275,0,,,,,0,,545625,823350,,1666425,4608
14137,64846,8675,300,06/24/2020 15:20:57,8550,300,8680,300,111900,300,9102,8600,9820,8185,8560,134,10200,0,0,0,0,115,0,0,+,204570,15:20:58,46500,49200,43800,0,,,,,0,,24900,27000,,900,197
14138,64848,6580,300,06/24/2020 15:21:11,6555,300,6630,300,304800,300,7060,6550,7600,6240,6560,30,21500,0,0,0,0,20,0,0,+,204650,15:21:11,108300,108300,82200,0,,,,,0,,31200,45900,,26100,3175
14139,95734,1029850,75,06/24/2020 15:21:22,1029715,75,1029800,150,18510600,675,1043592,1049930,1053610,1027425,1046770,-162,193175100,0,0,0,0,-16920,-4708,-4407,-,1031045,15:21:23,8327325,8780100,7398825,0,,,,,0,,202800,271875,,928500,1255
14140,46281,545,75,06/24/2020 15:21:23,540,4650,550,1575,11034450,675,496,565,665,315,760,-2829,54700,0,0,0,0,-215,0,0,-,1031045,15:21:22,2898225,3491025,2895975,0,,,,,0,,400425,88650,,-583800,-1677
14141,46283,900,150,06/24/2020 15:21:42,900,3900,910,3150,28271475,4350,690,465,1030,440,955,-576,195100,0,0,0,0,-55,0,0,-,1030125,15:21:41,4142775,5018100,4142775,0,,,,,0,,554175,317325,,-498375,-1074
14142,106180,320,250,06/24/2020 15:21:32,305,250,315,500,314500,250,576,985,1020,255,1310,-7557,1800,0,0,0,0,-990,0,0,-,204695,15:21:33,105000,183500,105000,0,,,,,0,,80000,68250,,-75000,-4167
14143,46286,21000,75,06/24/2020 15:21:41,21010,75,21115,75,909225,75,32904,39315,44185,19295,37945,-4466,299200,0,0,0,0,-16945,0,0,-,1029840,15:21:42,1020000,1162950,1020000,0,,,,,0,,386025,62100,,-95175,-853
14144,46287,1525,75,06/24/2020 15:21:43,1525,1350,1535,75,27236850,3825,1018,1150,1755,600,1280,1914,277300,0,0,0,0,245,0,0,+,1029840,15:21:42,2476500,2609850,2045625,0,,,,,0,,382200,175050,,391425,1877
14145,46288,12300,450,06/24/2020 15:21:42,12290,75,12350,225,3164550,3000,20997,30945,34430,10885,28440,-5675,664500,0,0,0,0,-16140,0,0,-,1029840,15:21:42,738525,862050,698700,0,,,,,0,,436275,94200,,-123525,-1433
14146,46290,2810,75,06/24/2020 15:21:43,2805,375,2815,300,46579125,5175,1686,1490,3355,830,1795,5655,785300,0,0,0,0,1015,0,0,+,1029840,15:21:42,2560575,2920200,2475825,0,,,,,0,,621975,246225,,-107550,-403
14147,46293,5730,150,06/24/2020 15:21:43,5705,225,5725,225,16913700,1725,11462,21310,25000,4865,19460,-7055,1938600,0,0,0,0,-13730,0,0,-,1029840,15:21:42,2266350,2271975,1329525,0,,,,,0,,630150,228525,,676125,4252
14148,106181,1475,250,06/24/2020 15:21:29,1450,250,1500,5250,369250,500,2283,1810,3125,1065,2135,-3091,8400,0,0,0,0,-660,0,0,-,204680,15:21:29,97250,164250,97250,0,,,,,0,,101250,84500,,-64750,-3997
14149,46294,6155,75,06/24/2020 15:21:43,6160,300,6190,75,69805350,5400,3272,2170,7445,1400,2895,11261,2284000,0,0,0,0,3260,0,0,+,1029840,15:21:42,2483475,3538575,2481300,0,,,,,0,,781200,308925,,-400275,-1388
14150,46298,1165,150,06/24/2020 15:21:43,1155,1950,1165,1425,102928950,2700,4974,6985,9495,930,6475,-8201,5119700,0,0,0,0,-5310,0,0,-,1029840,15:21:42,5251200,6628575,3616275,0,,,,,0,,498375,846975,,1634925,4521
14151,106183,340,500,06/24/2020 15:21:23,340,500,370,250,556250,1500,682,655,1020,270,785,-5669,3800,0,0,0,0,-445,0,0,-,204755,15:21:23,251000,344500,251000,0,,,,,0,,51250,50500,,-83500,-2496
14152,64848,6635,300,06/24/2020 15:21:20,6555,300,6650,300,305100,300,7059,6550,7600,6240,6560,114,21500,0,0,0,0,75,0,0,+,204680,15:21:20,108300,108300,82200,0,,,,,0,,31200,46200,,26100,3175
14153,64852,3750,300,06/24/2020 15:21:36,3600,300,3775,300,104100,300,3989,3960,4420,3500,3695,149,4200,0,0,0,0,55,0,0,+,204720,15:21:35,122100,124200,105300,0,,,,,0,,29400,33600,,14400,1337
14154,95734,1029435,75,06/24/2020 15:21:44,1029315,75,1029440,300,18537075,1425,1043572,1049930,1053610,1027425,1046770,-166,193447700,0,0,0,0,-17335,-1949,-1506,-,1029865,15:21:44,8272650,8780100,7398825,0,,,,,0,,202575,283275,,873825,1181
14155,46281,545,75,06/24/2020 15:21:40,545,375,550,900,11071875,14550,496,565,665,315,760,-2829,54900,0,0,0,0,-215,0,0,-,1030015,15:21:39,2888550,3491025,2888550,0,,,,,0,,398850,90675,,-593475,-1704
14156,46283,915,75,06/24/2020 15:22:02,905,4050,915,3825,28308300,1125,690,465,1030,440,955,-419,195300,0,0,0,0,-40,0,0,-,1029925,15:22:01,4142775,5018100,4142775,0,,,,,0,,557625,318600,,-498375,-1074
14157,106180,320,500,06/24/2020 15:21:44,305,250,320,500,315000,500,575,985,1020,255,1310,-7557,1800,0,0,0,0,-990,0,0,-,204695,15:21:44,104750,183500,104750,0,,,,,0,,79750,68500,,-75250,-4181
14158,46286,20740,225,06/24/2020 15:22:02,20740,75,20840,375,910650,225,32885,39315,44185,19295,37945,-4534,299500,0,0,0,0,-17205,0,0,-,1029925,15:22:02,1020000,1162950,1020000,0,,,,,0,,385575,63675,,-95175,-853
14159,46287,1545,75,06/24/2020 15:22:03,1540,975,1550,4800,27257625,300,1018,1150,1755,600,1280,2070,277500,0,0,0,0,265,0,0,+,1029920,15:22:03,2476500,2609850,2045625,0,,,,,0,,387750,170250,,391425,1877
14160,46288,12085,75,06/24/2020 15:22:03,12045,75,12120,75,3171975,225,20976,30945,34430,10885,28440,-5751,665400,0,0,0,0,-16355,0,0,-,1029920,15:22:03,738525,862050,698700,0,,,,,0,,436275,92175,,-123525,-1433
14161,46290,2860,75,06/24/2020 15:22:03,2850,75,2860,225,46619850,1275,1687,1490,3355,830,1795,5933,786500,0,0,0,0,1065,0,0,+,1029920,15:21:59,2560575,2920200,2475825,0,,,,,0,,620700,237150,,-107550,-403
14162,46293,5550,75,06/24/2020 15:22:02,5525,375,5550,525,16996650,1350,11434,21310,25000,4865,19460,-7148,1943400,0,0,0,0,-13910,0,0,-,1029925,15:22:02,2266350,2271975,1329525,0,,,,,0,,615300,242550,,676125,4252
14163,106181,1465,250,06/24/2020 15:22:00,1450,250,1500,5250,369750,250,2281,1810,3125,1065,2135,-3138,8400,0,0,0,0,-670,0,0,-,204695,15:21:46,93750,164250,93750,0,,,,,0,,100750,84250,,-68250,-4213
14164,46294,6310,75,06/24/2020 15:22:02,6315,75,6340,75,69872550,2100,3275,2170,7445,1400,2895,11796,2288300,0,0,0,0,3415,0,0,+,1029925,15:22:02,2483475,3538575,2481300,0,,,,,0,,779025,307875,,-400275,-1388
14165,46298,1130,225,06/24/2020 15:22:03,1125,2925,1135,675,103008675,7800,4971,6985,9495,930,6475,-8255,5120600,0,0,0,0,-5345,0,0,-,1029920,15:22:02,5251200,6628575,3616275,0,,,,,0,,497775,847125,,1634925,4521
14166,106182,1700,250,06/24/2020 15:21:47,1625,250,1760,250,126500,250,1809,2600,2700,1400,3290,-4833,2300,0,0,0,0,-1590,0,0,-,204695,15:21:47,40500,46500,40000,0,,,,,0,,87250,68500,,-250,-61
14167,106183,350,750,06/24/2020 15:21:54,350,5000,375,1250,557750,750,681,655,1020,270,785,-5541,3800,0,0,0,0,-435,0,0,-,204700,15:21:43,250000,344500,250000,0,,,,,0,,57750,50500,,-84500,-2526
14168,95734,1029270,150,06/24/2020 15:22:03,1029270,900,1029310,75,18550725,300,1043562,1049930,1053610,1027425,1046770,-167,193588300,0,0,0,0,-17500,-2481,-2339,-,1029970,15:22:04,8272650,8780100,7398825,0,,,,,0,,204525,285300,,873825,1181
14169,106187,45,500,06/24/2020 15:21:52,45,4500,55,1000,119750,500,88,130,150,40,140,-6786,100,0,0,0,0,-95,0,0,-,204695,15:21:52,181750,249750,181750,0,,,,,0,,51750,33500,,-67750,-2715
14170,46281,565,150,06/24/2020 15:22:04,565,2700,570,300,11101425,375,496,565,665,315,760,-2566,55100,0,0,0,0,-195,0,0,-,1029970,15:22:02,2888550,3491025,2888550,0,,,,,0,,398475,91725,,-593475,-1704
14171,46283,900,300,06/24/2020 15:22:22,900,2400,905,2175,28347075,825,690,465,1030,440,955,-576,195600,0,0,0,0,-55,0,0,-,1030415,15:22:21,4142775,5018100,4142775,0,,,,,0,,563850,324000,,-498375,-1074
14172,46286,20775,75,06/24/2020 15:22:16,20780,75,20910,450,911400,300,32875,39315,44185,19295,37945,-4525,299600,0,0,0,0,-17170,0,0,-,1030365,15:22:15,1020000,1162950,1020000,0,,,,,0,,388575,64275,,-95175,-853
14173,46287,1520,75,06/24/2020 15:22:21,1510,900,1520,75,27294225,150,1019,1150,1755,600,1280,1875,278100,0,0,0,0,240,0,0,+,1030415,15:22:16,2476500,2609850,2045625,0,,,,,0,,366225,175800,,391425,1877
14174,46288,12125,75,06/24/2020 15:22:19,12060,75,12125,75,3175575,600,20966,30945,34430,10885,28440,-5737,665800,0,0,0,0,-16315,0,0,-,1030385,15:22:15,738525,862050,698700,0,,,,,0,,438525,92250,,-123525,-1433
14175,46290,2815,150,06/24/2020 15:22:22,2815,75,2830,150,46665525,525,1688,1490,3355,830,1795,5682,787700,0,0,0,0,1020,0,0,+,1030410,15:22:22,2560575,2920200,2475825,0,,,,,0,,604950,239700,,-107550,-403
14176,46293,5575,300,06/24/2020 15:22:22,5555,750,5580,225,17060775,375,11411,21310,25000,4865,19460,-7135,1946800,0,0,0,0,-13885,0,0,-,1030410,15:22:22,2266350,2271975,1329525,0,,,,,0,,630375,241800,,676125,4252
14177,46294,6290,75,06/24/2020 15:22:22,6260,225,6295,750,69922500,525,3277,2170,7445,1400,2895,11727,2291400,0,0,0,0,3395,0,0,+,1030410,15:22:22,2483475,3538575,2481300,0,,,,,0,,757050,334050,,-400275,-1388
14178,46298,1140,750,06/24/2020 15:22:22,1145,75,1150,450,103084500,4350,4968,6985,9495,930,6475,-8239,5121200,0,0,0,0,-5335,0,0,-,1030410,15:22:22,5251200,6628575,3616275,0,,,,,0,,521475,834000,,1634925,4521
14179,106183,350,750,06/24/2020 15:22:03,350,4250,375,1250,558500,750,680,655,1020,270,785,-5541,3800,0,0,0,0,-435,0,0,-,204695,15:21:43,250000,344500,250000,0,,,,,0,,47000,50500,,-84500,-2526
14180,95734,1029275,150,06/24/2020 15:22:22,1029275,1050,1029380,150,18566700,150,1043550,1049930,1053610,1027425,1046770,-167,193752800,0,0,0,0,-17495,-4020,-3649,-,1030410,15:22:23,8272650,8780100,7398825,0,,,,,0,,209400,283500,,873825,1181
14181,46281,565,300,06/24/2020 15:22:20,560,2775,565,450,11130825,300,496,565,665,315,760,-2566,55200,0,0,0,0,-195,0,0,-,1030390,15:22:16,2888550,3491025,2888550,0,,,,,0,,395250,87300,,-593475,-1704
14182,46283,895,150,06/24/2020 15:22:43,895,375,900,1650,28401225,2925,691,465,1030,440,955,-628,196300,0,0,0,0,-60,0,0,-,1030540,15:22:43,4142775,5018100,4142775,0,,,,,0,,567375,329025,,-498375,-1074
14183,106180,315,250,06/24/2020 15:22:38,305,250,320,1000,315250,250,575,985,1020,255,1310,-7595,1800,0,0,0,0,-995,0,0,-,204685,15:22:38,104750,183500,104750,0,,,,,0,,71750,68500,,-75250,-4181
14184,46286,20995,150,06/24/2020 15:22:42,20895,450,20995,75,912450,450,32862,39315,44185,19295,37945,-4467,299800,0,0,0,0,-16950,0,0,-,1030565,15:22:42,1020000,1162950,1020000,0,,,,,0,,387450,63000,,-95175,-853
14185,46287,1505,75,06/24/2020 15:22:43,1505,375,1515,2025,27325650,6675,1019,1150,1755,600,1280,1758,278400,0,0,0,0,225,0,0,+,1030540,15:22:42,2476500,2609850,2045625,0,,,,,0,,374775,164850,,391425,1877
14186,46288,12260,75,06/24/2020 15:22:42,12215,75,12280,75,3192450,225,20920,30945,34430,10885,28440,-5689,667900,0,0,0,0,-16180,0,0,-,1030540,15:22:42,738525,862050,698700,0,,,,,0,,439200,90975,,-123525,-1433
14187,46290,2795,225,06/24/2020 15:22:42,2795,825,2810,75,46727625,4425,1689,1490,3355,830,1795,5571,789200,0,0,0,0,1000,0,0,+,1030565,15:22:41,2560575,2920200,2475825,0,,,,,0,,619500,234825,,-107550,-403
14188,46293,5640,225,06/24/2020 15:22:42,5625,75,5645,600,17098350,825,11399,21310,25000,4865,19460,-7102,1949000,0,0,0,0,-13820,0,0,-,1030565,15:22:42,2266350,2271975,1329525,0,,,,,0,,630750,243975,,676125,4252
14189,46294,6230,75,06/24/2020 15:22:42,6225,75,6250,375,69985425,9525,3280,2170,7445,1400,2895,11520,2295500,0,0,0,0,3335,0,0,+,1030565,15:22:42,2483475,3538575,2481300,0,,,,,0,,757200,333075,,-400275,-1388
14190,46298,1165,225,06/24/2020 15:22:42,1165,2100,1175,1500,103159350,2325,4965,6985,9495,930,6475,-8201,5121900,0,0,0,0,-5310,0,0,-,1030540,15:22:42,5251200,6628575,3616275,0,,,,,0,,540750,840450,,1634925,4521
14191,106183,350,750,06/24/2020 15:22:33,350,1500,370,250,561250,750,679,655,1020,270,785,-5541,3800,0,0,0,0,-435,0,0,-,204685,15:22:26,250000,344500,250000,0,,,,,0,,43750,50500,,-84500,-2526
14192,95734,1029490,150,06/24/2020 15:22:42,1029495,150,1029525,75,18584175,750,1043536,1049930,1053610,1027425,1046770,-165,193932600,0,0,0,0,-17280,-3701,-3595,-,1030540,15:22:43,8272650,8780100,7398825,0,,,,,0,,208200,274875,,873825,1181
14193,106187,45,500,06/24/2020 15:22:35,45,4000,55,750,120250,500,88,130,150,40,140,-6786,100,0,0,0,0,-95,0,0,-,204685,15:21:52,181750,249750,181750,0,,,,,0,,51250,33000,,-67750,-2715
14194,46281,565,375,06/24/2020 15:22:42,560,825,565,2400,11141475,1125,496,565,665,315,760,-2566,55300,0,0,0,0,-195,0,0,-,1030620,15:22:42,2888550,3491025,2888550,0,,,,,0,,396225,86700,,-593475,-1704
14195,46283,890,225,06/24/2020 15:23:03,890,6300,900,4350,28423425,900,691,465,1030,440,955,-681,196400,0,0,0,0,-65,0,0,-,1030585,15:23:02,4142775,5018100,4142775,0,,,,,0,,569025,327075,,-498375,-1074
14196,46286,20855,75,06/24/2020 15:22:52,20845,75,20950,75,912825,75,32857,39315,44185,19295,37945,-4504,299900,0,0,0,0,-17090,0,0,-,1030635,15:22:52,1020000,1162950,1020000,0,,,,,0,,384975,63450,,-95175,-853
14197,46287,1515,75,06/24/2020 15:23:02,1510,450,1515,75,27357375,150,1020,1150,1755,600,1280,1836,279000,0,0,0,0,235,0,0,+,1030585,15:23:02,2476500,2609850,2045625,0,,,,,0,,373950,170400,,391425,1877
14198,46288,12265,75,06/24/2020 15:22:58,12215,75,12270,75,3196200,825,20910,30945,34430,10885,28440,-5687,668300,0,0,0,0,-16175,0,0,-,1030585,15:22:57,738525,862050,698700,0,,,,,0,,438900,91800,,-123525,-1433
14199,46290,2825,75,06/24/2020 15:22:59,2815,750,2830,525,46763025,1350,1690,1490,3355,830,1795,5738,790300,0,0,0,0,1030,0,0,+,1030585,15:22:59,2560575,2920200,2475825,0,,,,,0,,615000,240825,,-107550,-403
14200,46293,5715,75,06/24/2020 15:23:03,5695,225,5715,450,17128275,225,11389,21310,25000,4865,19460,-7063,1950700,0,0,0,0,-13745,0,0,-,1030585,15:23:02,2266350,2271975,1329525,0,,,,,0,,628350,243600,,676125,4252
14201,106181,1430,250,06/24/2020 15:23:03,1400,5000,1465,250,371000,500,2279,1810,3125,1065,2135,-3302,8500,0,0,0,0,-705,0,0,-,204600,15:23:03,93750,164250,93750,0,,,,,0,,92000,85250,,-68250,-4213
14202,46294,6250,75,06/24/2020 15:23:03,6235,300,6260,75,70025325,150,3282,2170,7445,1400,2895,11589,2298200,0,0,0,0,3355,0,0,+,1030585,15:23:02,2483475,3538575,2481300,0,,,,,0,,777975,337725,,-400275,-1388
14203,46298,1195,75,06/24/2020 15:23:03,1190,2475,1195,2925,103207725,150,4964,6985,9495,930,6475,-8154,5123200,0,0,0,0,-5280,0,0,-,1030635,15:23:03,5251200,6628575,3616275,0,,,,,0,,544875,830925,,1634925,4521
14204,64845,7060,300,06/24/2020 15:22:48,7045,300,7135,600,145500,300,6988,7230,7480,6600,7645,-765,10200,0,0,0,0,-585,0,0,-,204685,15:22:49,53100,59400,38100,0,,,,,0,,27000,28500,,15000,3937
14205,106183,350,250,06/24/2020 15:22:59,350,250,375,250,562500,250,678,655,1020,270,785,-5541,3800,0,0,0,0,-435,0,0,-,204600,15:22:59,250000,344500,250000,0,,,,,0,,43250,49000,,-84500,-2526
14206,64852,3605,300,06/24/2020 15:22:45,3600,300,3765,300,104400,300,3988,3960,4420,3500,3695,-244,4200,0,0,0,0,-90,0,0,-,204685,15:22:45,122100,124200,105300,0,,,,,0,,29400,33600,,14400,1337
14207,95734,1029540,75,06/24/2020 15:23:04,1029495,375,1029545,75,18600075,600,1043524,1049930,1053610,1027425,1046770,-165,194096300,0,0,0,0,-17230,-4037,-3860,-,1030635,15:23:04,8272650,8780100,7398825,0,,,,,0,,209400,280050,,873825,1181
14208,46281,565,75,06/24/2020 15:23:03,560,675,570,3675,11153775,1875,496,565,665,315,760,-2566,55300,0,0,0,0,-195,0,0,-,1030635,15:23:03,2888550,3491025,2888550,0,,,,,0,,390825,87000,,-593475,-1704
